code;name;city;state;type;uf_code;capital;region
SIEM;Fazenda Encantado;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJXV;Fazenda Bela Vista;Amambai;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJVX;Pagrisa;Ulianópolis;Pará;Privado;15;FALSE;Norte
SJKI;Hangar Comandante Salomão Alcolumbre;Macapá;Amapá;Privado;16;FALSE;Norte
SIWR;Fazenda Amazonas;Nova Crixás;Goiás;Privado;52;FALSE;Centro Oeste
SWEF;Fazenda Europa;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SBOJ;Crepurizão;Itaituba;Pará;Privado;15;FALSE;Norte
SDCW;Fazenda Paloma;Colômbia;São Paulo;Privado;35;FALSE;Sudeste
SIZO;Calcário Vale do Araguaia;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSIC;APLIC Aviação Agrícola LTDA;Dourados;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDWI;Fazenda Lagoa do Cavalo;Gravatá;Pernambuco;Privado;26;FALSE;Nordeste
SNSP;Fazenda Tropical;Baixa Grande do Ribeiro;Piauí;Privado;22;FALSE;Nordeste
SJGF;Fazenda Irmãos Garcia;Campo Novo do Parecis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDPX;Nova Vitória;Pacaraima;Roraima;Privado;14;FALSE;Norte
SIJQ;A2 Aviação Agrícola Ltda;Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDXS;Aero Agrícola Boa Safra B1B2;Juara;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWSA;Fazenda Santa Maria;Arapongas;Paraná;Privado;41;FALSE;Sul
SNWI;Fazenda São João do Guaporé;Nova Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSTK;Fazenda Albatroz II;Luís Eduardo Magalhães;Bahia;Privado;29;FALSE;Nordeste
SNIK;Kapoto;Peixoto de Azevedo;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIDK;Fazenda Boqueirão de Cedro;Arraias;Tocantins;Privado;17;FALSE;Norte
SWLF;Filial Campo Florido;Campo Florido;Minas Gerais;Privado;31;FALSE;Sudeste
SNIV;Fazenda Jumari;Ipiaçu;Minas Gerais;Privado;31;FALSE;Sudeste
SIHA;Agropecuária São Bernardo;São Miguel das Missões;Rio Grande do Sul;Privado;43;FALSE;Sul
SICP;Fazenda São Pedro;Unaí;Minas Gerais;Privado;31;FALSE;Sudeste
SWNU;Fazenda Maringá;Ipixuna do Pará;Pará;Privado;15;FALSE;Norte
SJME;Mato Grosso;Pacaraima;Roraima;Privado;14;FALSE;Norte
SNXZ;Fazenda Nazaré;Santa Filomena;Piauí;Privado;22;FALSE;Nordeste
SJLD;Fazenda Porto do Campo;Lambari D'Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSFD;Fazenda Acarajá;Amambai;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWSM;Sulina Sementes;Diamantino;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJNQ;Destilaria Medasa;Caravelas;Bahia;Privado;29;FALSE;Nordeste
SWXG;Fazenda Cachoeirinha;Caiapônia;Goiás;Privado;52;FALSE;Centro Oeste
SJPX;Fazenda Cidade Verde;Poxoréu;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIWU;Fazenda São Sebastião;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNNN;Fazenda Buriti II;Arinos;Minas Gerais;Privado;31;FALSE;Sudeste
SIQQ;José Bernardo;São Francisco de Itabapoana;Rio de Janeiro;Privado;33;FALSE;Sudeste
SNJU;Nossa Senhora Da Penha;São José do Xingu;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDMG;HAXIU;Alto Alegre;Roraima;Privado;14;FALSE;Norte
SWLZ;Fazenda São Luiz;Paracatu;Minas Gerais;Privado;31;FALSE;Sudeste
SDYX;Campo Maior;Campo Maior;Piauí;Privado;22;FALSE;Nordeste
SITH;Fazenda Vitória;Luís Eduardo Magalhães;Bahia;Privado;29;FALSE;Nordeste
SNNK;Fazenda Santa Bernadette da Volta Grande;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSRW;Fazenda J Campos;Porangaba;São Paulo;Privado;35;FALSE;Sudeste
SDRC;Fazenda Santana;Rancharia;São Paulo;Privado;35;FALSE;Sudeste
SDOE;Fazenda Sibéria;Grajaú;Maranhão;Privado;21;FALSE;Nordeste
SJEA;Cadete 56 - 147 Santana;Palmeirópolis;Tocantins;Privado;17;FALSE;Norte
SSPJ;Pousada Juruena;Nova Bandeirantes;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDFE;Fazenda Pertinho do Céu;Guiratinga;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIFX;Fazenda  Patropi;São Félix do Xingu;Pará;Privado;15;FALSE;Norte
SWLL;Fazenda Liberdade;Correntina;Bahia;Privado;29;FALSE;Nordeste
SIEW;Areia Branca;Novo Aripuanã;Amazonas;Privado;13;FALSE;Norte
SWHF;Fazenda Chaparral;Correntina;Bahia;Privado;29;FALSE;Nordeste
SJZF;Fazenda Campo Triste;Três Lagoas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SINT;Fazenda Santa Adélia;Santa Isabel;Goiás;Privado;52;FALSE;Centro Oeste
SSDI;Fazenda Bacatuba;Buriti Bravo;Maranhão;Privado;21;FALSE;Nordeste
SIGS;Fazenda São Francisco;Mundo Novo;Goiás;Privado;52;FALSE;Centro Oeste
SJIZ;Fazenda Cafenápolis;Eunápolis;Bahia;Privado;29;FALSE;Nordeste
SDBP;Fazenda Pontal;Santa Fé de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SWTU;Fazenda Tucunaré;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSWF;Fazenda Cachoeirinha;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNJF;Rural Verde;Sítio do Mato;Bahia;Privado;29;FALSE;Nordeste
SDQQ;Cia. Agrícola Quatá;Quatá;São Paulo;Privado;35;FALSE;Sudeste
SDEM;Estância Machado;Álvares Machado;São Paulo;Privado;35;FALSE;Sudeste
SNUZ;Usina Coruripe;Coruripe;Alagoas;Privado;27;FALSE;Nordeste
SJEJ;Fazenda Estrela;Alto Alegre;Roraima;Privado;14;FALSE;Norte
SWYW;Fazenda Adriana;Alto Garças;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIWY;Fazenda Campo Augusta;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSBX;Fazenda Lageado;Coxim;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWAN;Fazenda Jamaica;Pompéia;São Paulo;Privado;35;FALSE;Sudeste
SDJG;Fazenda São João do Pirajá;Currais;Piauí;Privado;22;FALSE;Nordeste
SJMN;Raposa;Normandia;Roraima;Privado;14;FALSE;Norte
SNVN;Fazenda Vitória Santa;Santa Vitória;Minas Gerais;Privado;31;FALSE;Sudeste
SNTD;Fazenda Mamoneira;Natalândia;Minas Gerais;Privado;31;FALSE;Sudeste
SSTJ;Walter Ewaldo Siegel;Trombudo Central;Santa Catarina;Privado;42;FALSE;Sul
SSVA;Fazenda Visa Estância;Ladário;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIOL;Fazenda Rio Bonito;Paraíso das Águas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIQD;Fazenda Estância Regina;Terenos;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWRT;Fazenda Santa Rita;Santa Rita do Araguaia;Goiás;Privado;52;FALSE;Centro Oeste
SJJD;Fazenda Cerro Porã;Porto Murtinho;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWTC;Fazenda Beatriz;Brasilândia;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJVD;Fazenda Santo André IV;Paranatinga;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJRY;Fazenda Rio Mutuca;Juara;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJPO;Xingó;Piranhas;Alagoas;Privado;27;FALSE;Nordeste
SWJM;Fazenda Bom Jesus;Novo Alegre;Tocantins;Privado;17;FALSE;Norte
SSDU;Fazenda Duas Lagoas;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIQO;Fazenda Santa Glória;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJKN;Caracanã;Uiramutã;Roraima;Privado;14;FALSE;Norte
SDJN;Fazenda São Luiz;Jardinópolis;São Paulo;Privado;35;FALSE;Sudeste
SDMW;Fazenda Karajá;Nova Crixás;Goiás;Privado;52;FALSE;Centro Oeste
SWWR;Fazenda Roseira;São Raimundo das Mangabeiras;Maranhão;Privado;21;FALSE;Nordeste
SWBZ;Projeto Brasil I;Santa Rita de Cássia;Bahia;Privado;29;FALSE;Nordeste
SWTZ;Fazenda Santo Antônio - Zampieri;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSSU;Fazenda Sucuri;Rio Verde de Mato Grosso;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWLY;Chácara MCL;Andradina;São Paulo;Privado;35;FALSE;Sudeste
SDJL;Jales;Jales;São Paulo;Privado;35;FALSE;Sudeste
SWXW;Fazenda Montani Bahia;São Desidério;Bahia;Privado;29;FALSE;Nordeste
SNZT;Fazenda Recreio;Paragominas;Pará;Privado;15;FALSE;Norte
SWPE;Fazenda Lagoa da Mata;Carlinda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIVW;Banaer de Jacupiranga;Jacupiranga;São Paulo;Privado;35;FALSE;Sudeste
SDOS;Banaer;Sete Barras;São Paulo;Privado;35;FALSE;Sudeste
SNNP;Nilo Peçanha;São Félix do Xingu;Pará;Privado;15;FALSE;Norte
SWNL;Fazenda São Sebastião;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJYU;Campo Grande;Pacaraima;Roraima;Privado;14;FALSE;Norte
SSZN;Fazenda Carandazal;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJSO;Fazenda Divisão II;Lucas do Rio Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDWH;Fazenda Avanhandava;José Bonifácio;São Paulo;Privado;35;FALSE;Sudeste
SNZC;Fazenda Cervinho;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSFX;Fazenda Primavera;Nova Fátima;Paraná;Privado;41;FALSE;Sul
SNAN;Empresa Agrícola Chiapeta;Chiapetta;Rio Grande do Sul;Privado;43;FALSE;Sul
SJVK;Pian;São Lourenço do Sul;Rio Grande do Sul;Privado;43;FALSE;Sul
SDVZ;Kareli;Parelhas;Rio Grande do Norte;Privado;24;FALSE;Nordeste
SSVP;Fazenda São Joaquim;Conceição da Barra;Espírito Santo;Privado;32;FALSE;Sudeste
SNZN;Fazenda Naná Porã;Sete Quedas;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIKQ;Fazenda Sararé;Conquista D'Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIEO;Fazenda Mendonça;São Sebastião do Oeste;Minas Gerais;Privado;31;FALSE;Sudeste
SIBP;Fazenda Pampa Alegre;Itiquira;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWDQ;Fazenda Baia Grande;Rio Verde de Mato Grosso;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNRK;Fazenda Soledade;Ipameri;Goiás;Privado;52;FALSE;Centro Oeste
SDAO;Fazenda Portela;Diamantino;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJKC;Pista Aldeia Kikretum;Ourilândia do Norte;Pará;Privado;15;FALSE;Norte
SSPA;Fazenda Marajoara;Cariri do Tocantins;Tocantins;Privado;17;FALSE;Norte
SSYK;Fazenda Mandaçaia;Buri;São Paulo;Privado;35;FALSE;Sudeste
SNTL;Fazenda Treze Estrelas;Araguaína;Tocantins;Privado;17;FALSE;Norte
SNEJ;J.C. Peralta;Itaituba;Pará;Privado;15;FALSE;Norte
SDWC;Agropastoril Bom Pastor;Rondonópolis;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNKU;Canudos;Canudos;Bahia;Privado;29;FALSE;Nordeste
SWKR;Fazenda Mangue Che II;Itarumã;Goiás;Privado;52;FALSE;Centro Oeste
SNFJ;Pousada Thaimaçu;Jacareacanga;Pará;Privado;15;FALSE;Norte
SNWH;Fazenda São Matheus;Querência do Norte;Paraná;Privado;41;FALSE;Sul
SWUB;Belo Horizonte;Araças;Bahia;Privado;29;FALSE;Nordeste
SWZT;Fazenda do Brejo ;Paraopeba;Minas Gerais;Privado;31;FALSE;Sudeste
SIYF;Fazenda São José;Serranópolis;Goiás;Privado;52;FALSE;Centro Oeste
SSCF;Max Fontoura;Campo Largo;Paraná;Privado;41;FALSE;Sul
SJQZ;Fazenda Peça Rara Agropecuária II;Alta Floresta D'Oeste;Rondônia;Privado;11;FALSE;Norte
SSKP;CEAL;Palotina;Paraná;Privado;41;FALSE;Sul
SDYN;Fazenda Esmeralda;Taciba;São Paulo;Privado;35;FALSE;Sudeste
SNTP;Agropalma;Tailândia;Pará;Privado;15;FALSE;Norte
SSEB;Mata Serena;São Domingos;Goiás;Privado;52;FALSE;Centro Oeste
SDIH;Fazenda Irohy;Biritiba-Mirim;São Paulo;Privado;35;FALSE;Sudeste
SWUR;Fazenda Ressaca;Cáceres;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWIM;Fazenda Três Ranchos;Montes Claros de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SIUC;Fazenda Campo Grande;Januária;Minas Gerais;Privado;31;FALSE;Sudeste
SDCL;Fazenda Campo Alegre;Cerqueira César;São Paulo;Privado;35;FALSE;Sudeste
SDHR;Fazenda União;Porto Murtinho;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSBJ;Fazenda Savana;Riachão das Neves;Bahia;Privado;29;FALSE;Nordeste
SNGQ;Bom Despacho;Bom Despacho;Minas Gerais;Privado;31;FALSE;Sudeste
SSMI;Fazenda São Miguel;Campo Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNDA;Fazenda Vale Formoso;Figueirópolis D'Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSPU;Fazenda São João do Ibiporã;Pontes e Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSQA;Fazenda Guaporé;Comodoro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIAW;Sítio Gurupi;Ulianópolis;Pará;Privado;15;FALSE;Norte
SWJU;Fazenda Mundo Novo;Dueré;Tocantins;Privado;17;FALSE;Norte
SNQE;Fazenda Serra Grande;Parauapebas;Pará;Privado;15;FALSE;Norte
SDIZ;Fazenda Diamante;Baixa Grande do Ribeiro;Piauí;Privado;22;FALSE;Nordeste
SIXG;Fazenda Pouso Alegre;Catalão;Goiás;Privado;52;FALSE;Centro Oeste
SIFF;Sunset Airfield;São Francisco de Paula;Rio Grande do Sul;Privado;43;FALSE;Sul
SJSJ;Fazenda São Jorge;Eunápolis;Bahia;Privado;29;FALSE;Nordeste
SSRO;Fazenda Arrojadinho;Jaborandi;Bahia;Privado;29;FALSE;Nordeste
SJAF;Santo Antônio das Furnas;Santo Antônio do Leverger;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIPK;SESC Pantanal;Poconé;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJIP;Fazenda Laguna;Eldorado;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDNJ;Nascimento II;Capão Bonito;São Paulo;Privado;35;FALSE;Sudeste
SIUQ;Fazenda Rancho Alegre;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSMP;Fazenda Três Minas;Itambé;Paraná;Privado;41;FALSE;Sul
SWJI;Fazenda Maringá;Baixa Grande do Ribeiro;Piauí;Privado;22;FALSE;Nordeste
SJQT;Haras RPC;Nova Lima;Minas Gerais;Privado;31;FALSE;Sudeste
SIFT;Fazenda Travessão;Vila Bela da Santíssima Trindade;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIDZ;Fazenda Santa Fé;Cristópolis;Bahia;Privado;29;FALSE;Nordeste
SJXB;Fazenda Rancho Bonito;Bonito;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIPF;Feliz;Feliz;Rio Grande do Sul;Privado;43;FALSE;Sul
SSPZ;Fazenda Redenção;Piracicaba;São Paulo;Privado;35;FALSE;Sudeste
SDBE;Biopalma;Moju;Pará;Privado;15;FALSE;Norte
SDUS;Fazenda Sucuri;Machadinho D'Oeste;Rondônia;Privado;11;FALSE;Norte
SIGX;Fazenda Gairova;Juara;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIWA;Fazenda Estrela do Aripuanã;Aripuanã;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWQW;Fazenda Bacaeri;Alta Floresta;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNEC;Outeiro das Brisas;Porto Seguro;Bahia;Privado;29;FALSE;Nordeste
SIOQ;Fazenda Mato Alto;Iguatemi;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSIT;Rancho Toca do Lobo;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNAF;Fazenda Aparecida;Penápolis;São Paulo;Privado;35;FALSE;Sudeste
SDVO;Clube Voart;Araguaína;Tocantins;Privado;17;FALSE;Norte
SWZL;Base Aeroverde;Rio Verde;Goiás;Privado;52;FALSE;Centro Oeste
SDQJ;Fazenda Santo Antônio da Serra do Boqueirão;Wanderley;Bahia;Privado;29;FALSE;Nordeste
SIAS;Fazenda Cachoeira Alta;Paranatinga;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWBJ;Fazenda Itarema;Canarana;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNFF;Feijó;Fortaleza;Ceará;Privado;23;FALSE;Nordeste
SDLN;Primavera;Querência;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNKH;Creputiá;Jacareacanga;Pará;Privado;15;FALSE;Norte
SJIN;Fazenda Lagoa Baia da Saudade;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNBE;Fazenda Bela Vista;Novo Horizonte do Sul;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSFS;Fazenda Sapezal;Sapezal;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIFO;Fazenda Santo Antônio Oriçanga;Estiva Gerbi;São Paulo;Privado;35;FALSE;Sudeste
SSKQ;Fazenda Santa Rosa;Nova Crixás;Goiás;Privado;52;FALSE;Centro Oeste
SNVJ;Fazenda Senhora Aparecida;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SDMQ;Fazenda Quebracho Brasil;Porto Murtinho;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWED;Fazenda Eldorado;Arapoema;Tocantins;Privado;17;FALSE;Norte
SSLR;Ocorema;Ladário;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNEG;Fazenda Netolândia;Tangará da Serra;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWOL;Fazenda Roncador;Barra do Garças;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSXT;Cristal;Borá;São Paulo;Privado;35;FALSE;Sudeste
SBTV;Terravista;Porto Seguro;Bahia;Privado;29;FALSE;Nordeste
SIMS;Fazenda Califórnia;Camapuã;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSZL;Fazenda Córrego Azul;Brasilândia;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDIE;Fazenda Lagoa;Lagoa Grande;Minas Gerais;Privado;31;FALSE;Sudeste
SWSP;Sopave Norte;Nova Ubiratã;Mato Grosso;Privado;51;FALSE;Centro Oeste
SITX;Fazenda Estrela do Sul;Rio Brilhante;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJOP;Fazenda Panflora;Rosário Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIZN;Fazenda Lagoa Nova;Damianópolis;Goiás;Privado;52;FALSE;Centro Oeste
SDCZ;Fazenda Bom Jardim;Mangaratiba;Rio de Janeiro;Privado;33;FALSE;Sudeste
SWFZ;Fazenda Galiléia;Almas;Tocantins;Privado;17;FALSE;Norte
SDXE;Jeremias de Paula Martins;Jaboticabal;São Paulo;Privado;35;FALSE;Sudeste
SIRQ;Fazenda Ouro Verde;Porto Alegre do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNDJ;Pousada Sucunduri;Borba;Amazonas;Privado;13;FALSE;Norte
SJMK;Pedra Preta;Uiramutã;Roraima;Privado;14;FALSE;Norte
SWNA;Novo Aripuanã;Novo Aripuanã;Amazonas;Privado;13;FALSE;Norte
SSJX;São Bento;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIUW;Comandante Milton Tosto;Bonito;Bahia;Privado;29;FALSE;Nordeste
SIKI;Cialne Irauçuba;Irauçuba;Ceará;Privado;23;FALSE;Nordeste
SIIG;Elisa Camargo de Arruda Botelho;Rancharia;São Paulo;Privado;35;FALSE;Sudeste
SSFJ;Fazenda Retiro da Cachoeira;Campo Grande;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJJI;Fazenda São José  ;Matupá;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWMK;Maturacá;Santa Isabel do Rio Negro;Amazonas;Privado;13;FALSE;Norte
SSYU;Fazenda Concórdia;Naviraí;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDSB;Fazenda São Sebastião;Rifaina;São Paulo;Privado;35;FALSE;Sudeste
SSYE;Fazenda Gabriela;Araputanga;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSCH;Fazenda Cachoeirão;Nova Andradina;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSNS;Fazenda Pajuçara;Correntina;Bahia;Privado;29;FALSE;Nordeste
SWHO;Fazenda Novo Horizonte;Capitão Enéas;Minas Gerais;Privado;31;FALSE;Sudeste
SSJO;Fazenda Angico;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSGM;Fazenda Seriema;Bela Vista;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SNLM;Pousada Pirá-Açu;Apuí;Amazonas;Privado;13;FALSE;Norte
SJLW;Mudubim 1;Uiramutã;Roraima;Privado;14;FALSE;Norte
SWLR;Fazenda Perdizes;Silvânia;Goiás;Privado;52;FALSE;Centro Oeste
SWZQ;Fazenda Jussara;Santa Fé de Goiás;Goiás;Privado;52;FALSE;Centro Oeste
SWOG;Fazenda Itaipu;São José do Rio Claro;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWUJ;São Gotardo;São Gotardo;Minas Gerais;Privado;31;FALSE;Sudeste
SSXY;Fazenda Rainha da Serra;Uruçuí;Piauí;Privado;22;FALSE;Nordeste
SIEJ;Monte Verde;Nova Monte Verde;Mato Grosso;Privado;51;FALSE;Centro Oeste
SINN;Comandante Nelinho;Araranguá;Santa Catarina;Privado;42;FALSE;Sul
SSZX;Fazenda Ranchinho do Guaporé;Pontes e Lacerda;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSJD;Fazenda Bacaba - JEM;Miranorte;Tocantins;Privado;17;FALSE;Norte
SDLX;Fazenda Jacareúna;São Félix do Araguaia;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWCO;Fazenda Continental;Cocalinho;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWYE;Fazenda São Lourenço;Alegrete;Rio Grande do Sul;Privado;43;FALSE;Sul
SSEA;Sesc Serra Azul;Rosário Oeste;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWXP;Fazenda Palmeiras;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SIAT;Fazenda Tolosa;Brasnorte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SICS;Fazenda Santa Terezinha;Santa Rita do Trivelato;Mato Grosso;Privado;51;FALSE;Centro Oeste
SWBN;Fazenda São Gabriel;Balsas;Maranhão;Privado;21;FALSE;Nordeste
SIUS;Fazenda Santana;Formosa do Rio Preto;Bahia;Privado;29;FALSE;Nordeste
SJKT;Contão;Pacaraima;Roraima;Privado;14;FALSE;Norte
SWBH;Fazenda São José do Rancho Grande;Aquidauana;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SDXZ;Fazenda Agrorosso;São Miguel do Passa Quatro;Goiás;Privado;52;FALSE;Centro Oeste
SDHE;Fazenda Herdade;Itapira;São Paulo;Privado;35;FALSE;Sudeste
SJBX;Severino Lopes;São José de Mipibu;Rio Grande do Norte;Privado;24;FALSE;Nordeste
SSNZ;Paradiso Agropecuária;Campos Novos Paulista;São Paulo;Privado;35;FALSE;Sudeste
SIAP;Fazenda Nossa Senhora Aparecida;Nova Ubiratã;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJIS;Fazenda Annalu;Deodápolis;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJBK;Iriri;Altamira;Pará;Privado;15;FALSE;Norte
SSNV;Fazenda Novo Horizonte;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSLQ;Fazenda Taiamã;Corumbá;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SWPQ;Fazenda Piraguassu;Porto Alegre do Norte;Mato Grosso;Privado;51;FALSE;Centro Oeste
SJRI;Condomínio Boa Esperança;Ribeiro Gonçalves;Piauí;Privado;22;FALSE;Nordeste
SIPU;Guatambu Piauí;Santa Rita de Cássia;Bahia;Privado;29;FALSE;Nordeste
SIUU;Fazenda Santa Eulália;Poconé;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNZO;Fazenda Bebida Velha;Touros;Rio Grande do Norte;Privado;24;FALSE;Nordeste
SJIJ;Fazenda 2J;Novo São Joaquim;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSUK;Fazenda Menina;Itapura;São Paulo;Privado;35;FALSE;Sudeste
SJZP;Mathovi;Novo Mundo;Mato Grosso;Privado;51;FALSE;Centro Oeste
SIEX;Fazenda São Joaquim I;Santa Vitória;Minas Gerais;Privado;31;FALSE;Sudeste
SIDV;Doutor Saulo Villela;Juiz de Fora;Minas Gerais;Privado;31;FALSE;Sudeste
SSPO;APLIC Aviação agrícola II;Itaporã;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSXP;Fazenda Sete Barras;Ribeirão Cascalheira;Mato Grosso;Privado;51;FALSE;Centro Oeste
SNDZ;NX GOLD;Nova Xavantina;Mato Grosso;Privado;51;FALSE;Centro Oeste
SSHC;Fazenda Alvemi;Paranaíba;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SSEK;Fazenda Lontra;Ribas do Rio Pardo;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SINP;Campo Primavera;Santa Mônica;Paraná;Privado;41;FALSE;Sul
SIHY;Tom Aviação Agrícola Ltda.;Itápolis;São Paulo;Privado;35;FALSE;Sudeste
SSXO;Pousada das Águias;Presidente Castelo Branco;Paraná;Privado;41;FALSE;Sul
SJDJ;Fazenda São José;Camapuã;Mato Grosso do Sul;Privado;50;FALSE;Centro Oeste
SJNO;Fazenda Bela Nova;Itaju do Colônia;Bahia;Privado;29;FALSE;Nordeste
SWKA;Fazenda Cachoeira 2;Buritizeiro;Minas Gerais;Privado;31;FALSE;Sudeste
SJAL;Lagoa Grande;Iramaia;Bahia;Privado;29;FALSE;Nordeste
